CustomerID,Churn,tenure,Contract,PaymentMethod,MonthlyCharges,churn_proba,top_risk_reason,top_risk_reasons
6233-HXJMX,0,45,Month-to-month,Credit card (automatic),89.3,0.5039279821854691,Contrat mensuel (impact SHAP +0.76),Contrat mensuel (impact SHAP +0.76) • Internet fibre (impact SHAP +0.23) • Sans sécurité en ligne (impact SHAP +0.22)
7594-LZNWR,0,34,Month-to-month,Credit card (automatic),69.15,0.5038311553195077,Contrat mensuel (impact SHAP +0.78),Contrat mensuel (impact SHAP +0.78) • Internet fibre (impact SHAP +0.21) • Client senior (impact SHAP +0.19)
8755-IWJHN,0,69,Month-to-month,Bank transfer (automatic),95.35,0.5037227711563036,Contrat mensuel (impact SHAP +0.64),Contrat mensuel (impact SHAP +0.64) • Sans sécurité en ligne (impact SHAP +0.23) • Facture mensuelle élevée (impact SHAP +0.19)
8849-GYOKR,1,54,One year,Bank transfer (automatic),106.55,0.5036073928736255,avg monthly spend (impact SHAP +0.44),avg monthly spend (impact SHAP +0.44) • Facture mensuelle élevée (impact SHAP +0.44) • Internet fibre (impact SHAP +0.22)
0867-LDTTC,0,5,Month-to-month,Bank transfer (automatic),75.15,0.5034654449121234,Contrat mensuel (impact SHAP +0.80),Contrat mensuel (impact SHAP +0.80) • Ancienneté courte (impact SHAP +0.56) • Sans sécurité en ligne (impact SHAP +0.18)
3898-GUYTS,0,45,Month-to-month,Electronic check,97.05,0.5034211813483311,Contrat mensuel (impact SHAP +0.67),Contrat mensuel (impact SHAP +0.67) • Internet fibre (impact SHAP +0.23) • Paiement par chèque électronique (impact SHAP +0.19)
6985-HAYWX,0,26,Month-to-month,Bank transfer (automatic),79.3,0.503047794660608,Contrat mensuel (impact SHAP +0.80),Contrat mensuel (impact SHAP +0.80) • Internet fibre (impact SHAP +0.24) • Sans sécurité en ligne (impact SHAP +0.14)
1502-XFCVR,1,58,One year,Electronic check,106.45,0.5030284983940355,Facture mensuelle élevée (impact SHAP +0.44),Facture mensuelle élevée (impact SHAP +0.44) • avg monthly spend (impact SHAP +0.32) • Internet fibre (impact SHAP +0.25)
9210-IAHGH,1,7,Month-to-month,Credit card (automatic),70.75,0.5029101175826368,Contrat mensuel (impact SHAP +0.75),Contrat mensuel (impact SHAP +0.75) • Ancienneté courte (impact SHAP +0.36) • Sans sécurité en ligne (impact SHAP +0.20)
2519-ERQOJ,0,33,Month-to-month,Electronic check,54.6,0.5028783552799801,Contrat mensuel (impact SHAP +0.71),Contrat mensuel (impact SHAP +0.71) • Paiement par chèque électronique (impact SHAP +0.21) • Sans sécurité en ligne (impact SHAP +0.17)
5370-IIVVL,0,37,One year,Credit card (automatic),104.5,0.5027256934528223,avg monthly spend (impact SHAP +0.38),avg monthly spend (impact SHAP +0.38) • Facture mensuelle élevée (impact SHAP +0.37) • Contract One year (impact SHAP +0.25)
8250-ZNGGW,0,5,Month-to-month,Credit card (automatic),59.9,0.5025773933752127,Contrat mensuel (impact SHAP +0.80),Contrat mensuel (impact SHAP +0.80) • Ancienneté courte (impact SHAP +0.48) • Client senior (impact SHAP +0.21)
2359-KLTEK,0,41,Month-to-month,Bank transfer (automatic),94.9,0.5024548272682081,Contrat mensuel (impact SHAP +0.68),Contrat mensuel (impact SHAP +0.68) • Internet fibre (impact SHAP +0.23) • Sans sécurité en ligne (impact SHAP +0.15)
9154-QDGTH,0,43,One year,Credit card (automatic),104.3,0.5024290047736314,avg monthly spend (impact SHAP +0.43),avg monthly spend (impact SHAP +0.43) • Facture mensuelle élevée (impact SHAP +0.37) • Contract One year (impact SHAP +0.25)
0856-NAOES,0,6,Month-to-month,Mailed check,60.9,0.5022171584757317,Contrat mensuel (impact SHAP +0.79),Contrat mensuel (impact SHAP +0.79) • Ancienneté courte (impact SHAP +0.33) • Sans sécurité en ligne (impact SHAP +0.20)
1074-AMIOH,0,53,Month-to-month,Bank transfer (automatic),108.25,0.5021291660460787,Contrat mensuel (impact SHAP +0.65),Contrat mensuel (impact SHAP +0.65) • avg monthly spend (impact SHAP +0.41) • Facture mensuelle élevée (impact SHAP +0.25)
0089-IIQKO,0,39,Month-to-month,Credit card (automatic),99.95,0.501927050486618,Contrat mensuel (impact SHAP +0.66),Contrat mensuel (impact SHAP +0.66) • Facture mensuelle élevée (impact SHAP +0.24) • Internet fibre (impact SHAP +0.23)
2252-ISRNH,0,9,One year,Electronic check,90.35,0.5017385709598877,Sans sécurité en ligne (impact SHAP +0.31),Sans sécurité en ligne (impact SHAP +0.31) • Paiement par chèque électronique (impact SHAP +0.30) • Internet fibre (impact SHAP +0.22)
3814-MLAXC,1,31,Month-to-month,Credit card (automatic),79.85,0.5014152171069785,Contrat mensuel (impact SHAP +0.77),Contrat mensuel (impact SHAP +0.77) • Sans sécurité en ligne (impact SHAP +0.23) • Internet fibre (impact SHAP +0.22)
7916-VCCPB,0,16,Month-to-month,Bank transfer (automatic),73.25,0.5013236128755406,Contrat mensuel (impact SHAP +0.80),Contrat mensuel (impact SHAP +0.80) • Internet fibre (impact SHAP +0.21) • Sans sécurité en ligne (impact SHAP +0.17)
2826-UWHIS,0,45,Month-to-month,Bank transfer (automatic),81.4,0.5012988374226905,Contrat mensuel (impact SHAP +0.79),Contrat mensuel (impact SHAP +0.79) • Internet fibre (impact SHAP +0.24) • Sans sécurité en ligne (impact SHAP +0.18)
2731-GJRDG,0,32,One year,Bank transfer (automatic),109.55,0.5012753293424028,Facture mensuelle élevée (impact SHAP +0.47),Facture mensuelle élevée (impact SHAP +0.47) • avg monthly spend (impact SHAP +0.41) • Contract One year (impact SHAP +0.23)
6038-GCYEC,1,24,Month-to-month,Credit card (automatic),54.15,0.501195392986307,Contrat mensuel (impact SHAP +0.73),Contrat mensuel (impact SHAP +0.73) • Sans support technique (impact SHAP +0.18) • Sans sécurité en ligne (impact SHAP +0.16)
2615-YVMYX,0,71,Month-to-month,Electronic check,107.5,0.501166637769485,Contrat mensuel (impact SHAP +0.75),Contrat mensuel (impact SHAP +0.75) • Facture mensuelle élevée (impact SHAP +0.32) • Internet fibre (impact SHAP +0.19)
9170-CCKOU,1,17,Month-to-month,Credit card (automatic),90.2,0.5011235313947662,Contrat mensuel (impact SHAP +0.82),Contrat mensuel (impact SHAP +0.82) • Internet fibre (impact SHAP +0.23) • avg monthly spend (impact SHAP +0.13)
0599-XNYDO,0,20,Month-to-month,Bank transfer (automatic),69.8,0.5007810702820428,Contrat mensuel (impact SHAP +0.75),Contrat mensuel (impact SHAP +0.75) • Sans sécurité en ligne (impact SHAP +0.18) • Internet fibre (impact SHAP +0.17)
7129-CAKJW,0,17,Month-to-month,Bank transfer (automatic),80.05,0.5007529367782328,Contrat mensuel (impact SHAP +0.81),Contrat mensuel (impact SHAP +0.81) • Internet fibre (impact SHAP +0.19) • Sans sécurité en ligne (impact SHAP +0.12)
7047-FWEYA,0,46,One year,Electronic check,103.15,0.5007281295074758,Internet fibre (impact SHAP +0.26),Internet fibre (impact SHAP +0.26) • Contract One year (impact SHAP +0.25) • Facture mensuelle élevée (impact SHAP +0.24)
5898-IGSLP,0,31,Month-to-month,Electronic check,89.3,0.5006867156939969,Contrat mensuel (impact SHAP +0.74),Contrat mensuel (impact SHAP +0.74) • Paiement par chèque électronique (impact SHAP +0.30) • Internet fibre (impact SHAP +0.27)
1732-VHUBQ,1,47,Month-to-month,Bank transfer (automatic),70.55,0.5005537385909672,Contrat mensuel (impact SHAP +0.77),Contrat mensuel (impact SHAP +0.77) • Internet fibre (impact SHAP +0.21) • Client senior (impact SHAP +0.18)
2227-JRSJX,0,21,Month-to-month,Bank transfer (automatic),99.15,0.500167175463094,Contrat mensuel (impact SHAP +0.65),Contrat mensuel (impact SHAP +0.65) • Facture mensuelle élevée (impact SHAP +0.24) • Internet fibre (impact SHAP +0.20)
9501-UKKNL,0,59,Month-to-month,Electronic check,51.7,0.49982156189537214,Contrat mensuel (impact SHAP +0.68),Contrat mensuel (impact SHAP +0.68) • Paiement par chèque électronique (impact SHAP +0.31) • Sans sécurité en ligne (impact SHAP +0.24)
0365-GXEZS,0,18,Month-to-month,Electronic check,78.2,0.4985031944278439,Contrat mensuel (impact SHAP +0.76),Contrat mensuel (impact SHAP +0.76) • Paiement par chèque électronique (impact SHAP +0.32) • Internet fibre (impact SHAP +0.21)
1930-WNXSB,0,58,Month-to-month,Electronic check,92.85,0.49831599404526705,Contrat mensuel (impact SHAP +0.68),Contrat mensuel (impact SHAP +0.68) • Internet fibre (impact SHAP +0.25) • Paiement par chèque électronique (impact SHAP +0.22)
4238-HFHSN,0,61,Month-to-month,Electronic check,82.15,0.49814814088674786,Contrat mensuel (impact SHAP +0.73),Contrat mensuel (impact SHAP +0.73) • Paiement par chèque électronique (impact SHAP +0.39) • Sans sécurité en ligne (impact SHAP +0.25)
6807-SIWJI,0,38,One year,Electronic check,104.85,0.4977314750940472,Facture mensuelle élevée (impact SHAP +0.47),Facture mensuelle élevée (impact SHAP +0.47) • Internet fibre (impact SHAP +0.26) • avg monthly spend (impact SHAP +0.24)
4767-HZZHQ,0,30,Month-to-month,Bank transfer (automatic),82.05,0.49760301629294557,Contrat mensuel (impact SHAP +0.80),Contrat mensuel (impact SHAP +0.80) • Internet fibre (impact SHAP +0.22) • Sans sécurité en ligne (impact SHAP +0.17)
0961-ZWLVI,0,49,One year,Credit card (automatic),109.2,0.4975548327564558,Facture mensuelle élevée (impact SHAP +0.44),Facture mensuelle élevée (impact SHAP +0.44) • avg monthly spend (impact SHAP +0.41) • Contract One year (impact SHAP +0.23)
6097-EQISJ,1,66,One year,Credit card (automatic),102.45,0.49728458996265096,Facture mensuelle élevée (impact SHAP +0.31),Facture mensuelle élevée (impact SHAP +0.31) • avg monthly spend (impact SHAP +0.26) • Sans sécurité en ligne (impact SHAP +0.24)
3620-MWJNE,0,2,Month-to-month,Mailed check,54.45,0.49724802370120197,Contrat mensuel (impact SHAP +0.84),Contrat mensuel (impact SHAP +0.84) • Ancienneté courte (impact SHAP +0.62) • Contract Two year (impact SHAP +0.15)
0106-GHRQR,0,16,Month-to-month,Bank transfer (automatic),71.4,0.49724627743850797,Contrat mensuel (impact SHAP +0.70),Contrat mensuel (impact SHAP +0.70) • Sans sécurité en ligne (impact SHAP +0.20) • Sans support technique (impact SHAP +0.14)
9776-OJUZI,0,65,Month-to-month,Bank transfer (automatic),95.45,0.4971710853411419,Contrat mensuel (impact SHAP +0.68),Contrat mensuel (impact SHAP +0.68) • Sans sécurité en ligne (impact SHAP +0.23) • Facture mensuelle élevée (impact SHAP +0.19)
0060-FUALY,0,59,Month-to-month,Electronic check,94.75,0.4971172552259091,Contrat mensuel (impact SHAP +0.66),Contrat mensuel (impact SHAP +0.66) • Paiement par chèque électronique (impact SHAP +0.29) • Internet fibre (impact SHAP +0.25)
2386-OWURY,0,58,Month-to-month,Electronic check,95.3,0.49710515649220655,Contrat mensuel (impact SHAP +0.64),Contrat mensuel (impact SHAP +0.64) • Paiement par chèque électronique (impact SHAP +0.26) • Sans sécurité en ligne (impact SHAP +0.21)
3113-IWHLC,0,5,Month-to-month,Mailed check,55.8,0.4970555464470038,Contrat mensuel (impact SHAP +0.86),Contrat mensuel (impact SHAP +0.86) • Ancienneté courte (impact SHAP +0.48) • Sans support technique (impact SHAP +0.12)
7009-LGECI,0,4,Month-to-month,Bank transfer (automatic),50.55,0.4970345063516962,Contrat mensuel (impact SHAP +0.87),Contrat mensuel (impact SHAP +0.87) • Ancienneté courte (impact SHAP +0.49) • Sans support technique (impact SHAP +0.13)
5816-SCGFC,0,7,Month-to-month,Mailed check,51.3,0.49694497965985723,Contrat mensuel (impact SHAP +0.76),Contrat mensuel (impact SHAP +0.76) • Ancienneté courte (impact SHAP +0.24) • Client senior (impact SHAP +0.20)
9375-MHRRS,0,6,Month-to-month,Mailed check,50.05,0.49671509734456387,Contrat mensuel (impact SHAP +0.80),Contrat mensuel (impact SHAP +0.80) • Ancienneté courte (impact SHAP +0.44) • Sans sécurité en ligne (impact SHAP +0.21)
4753-PADAS,0,67,One year,Bank transfer (automatic),105.7,0.4966790871520133,Facture mensuelle élevée (impact SHAP +0.34),Facture mensuelle élevée (impact SHAP +0.34) • avg monthly spend (impact SHAP +0.29) • Contract One year (impact SHAP +0.23)
8634-CILSZ,1,69,One year,Bank transfer (automatic),104.7,0.4966128448047711,Facture mensuelle élevée (impact SHAP +0.37),Facture mensuelle élevée (impact SHAP +0.37) • avg monthly spend (impact SHAP +0.35) • Contract One year (impact SHAP +0.26)
6137-MFAJN,0,48,Month-to-month,Electronic check,44.8,0.49649253245022873,Contrat mensuel (impact SHAP +0.77),Contrat mensuel (impact SHAP +0.77) • Paiement par chèque électronique (impact SHAP +0.27) • Sans support technique (impact SHAP +0.17)
0260-ZDLGK,1,9,Month-to-month,Mailed check,72.9,0.49608312101733715,Contrat mensuel (impact SHAP +0.74),Contrat mensuel (impact SHAP +0.74) • Ancienneté courte (impact SHAP +0.30) • Sans sécurité en ligne (impact SHAP +0.21)
5732-IKGQH,0,52,One year,Bank transfer (automatic),104.45,0.4960106184829568,Facture mensuelle élevée (impact SHAP +0.44),Facture mensuelle élevée (impact SHAP +0.44) • avg monthly spend (impact SHAP +0.34) • Contract One year (impact SHAP +0.24)
2858-EIMXH,0,53,One year,Credit card (automatic),95.85,0.4954904067651776,avg monthly spend (impact SHAP +0.27),avg monthly spend (impact SHAP +0.27) • Contract One year (impact SHAP +0.21) • Sans sécurité en ligne (impact SHAP +0.20)
6559-RAKOZ,0,49,One year,Electronic check,97.95,0.49535530128125205,avg monthly spend (impact SHAP +0.26),avg monthly spend (impact SHAP +0.26) • Sans sécurité en ligne (impact SHAP +0.24) • Paiement par chèque électronique (impact SHAP +0.24)
3154-CFSZG,0,47,Month-to-month,Electronic check,90.05,0.4952096978956759,Contrat mensuel (impact SHAP +0.75),Contrat mensuel (impact SHAP +0.75) • Paiement par chèque électronique (impact SHAP +0.25) • Internet fibre (impact SHAP +0.25)
5285-MVEHD,0,56,One year,Credit card (automatic),105.6,0.49512352259154646,Facture mensuelle élevée (impact SHAP +0.47),Facture mensuelle élevée (impact SHAP +0.47) • avg monthly spend (impact SHAP +0.38) • Contract One year (impact SHAP +0.22)
9821-BESNZ,0,66,One year,Electronic check,104.25,0.49503001221047305,Facture mensuelle élevée (impact SHAP +0.30),Facture mensuelle élevée (impact SHAP +0.30) • Internet fibre (impact SHAP +0.27) • Contract One year (impact SHAP +0.25)
9036-CSKBW,0,51,One year,Bank transfer (automatic),107.45,0.4948553691463154,Facture mensuelle élevée (impact SHAP +0.43),Facture mensuelle élevée (impact SHAP +0.43) • avg monthly spend (impact SHAP +0.38) • Contract One year (impact SHAP +0.24)
4097-YODCF,0,34,One year,Electronic check,103.8,0.4947969643994131,Facture mensuelle élevée (impact SHAP +0.47),Facture mensuelle élevée (impact SHAP +0.47) • Internet fibre (impact SHAP +0.26) • avg monthly spend (impact SHAP +0.24)
0222-CNVPT,0,52,Month-to-month,Credit card (automatic),48.8,0.49470077228747616,Contrat mensuel (impact SHAP +0.75),Contrat mensuel (impact SHAP +0.75) • Client senior (impact SHAP +0.27) • Sans support technique (impact SHAP +0.17)
0807-ZABDG,1,3,Month-to-month,Mailed check,55.1,0.4946759373254021,Contrat mensuel (impact SHAP +0.83),Contrat mensuel (impact SHAP +0.83) • Ancienneté courte (impact SHAP +0.61) • Contract Two year (impact SHAP +0.15)
6847-KJLTS,0,58,Month-to-month,Bank transfer (automatic),100.4,0.4941471998849095,Contrat mensuel (impact SHAP +0.64),Contrat mensuel (impact SHAP +0.64) • Sans sécurité en ligne (impact SHAP +0.22) • Facture mensuelle élevée (impact SHAP +0.19)
4324-AHJKS,0,5,Month-to-month,Credit card (automatic),55.8,0.49406665692959467,Contrat mensuel (impact SHAP +0.86),Contrat mensuel (impact SHAP +0.86) • Ancienneté courte (impact SHAP +0.50) • Contract Two year (impact SHAP +0.13)
7694-VLBWQ,1,67,One year,Electronic check,104.1,0.49401223998755034,avg monthly spend (impact SHAP +0.29),avg monthly spend (impact SHAP +0.29) • Internet fibre (impact SHAP +0.27) • Facture mensuelle élevée (impact SHAP +0.25)
8952-WCVCD,0,41,One year,Bank transfer (automatic),104.45,0.4939720265090361,Facture mensuelle élevée (impact SHAP +0.52),Facture mensuelle élevée (impact SHAP +0.52) • avg monthly spend (impact SHAP +0.32) • Contract One year (impact SHAP +0.23)
7850-VWJUU,0,23,Month-to-month,Bank transfer (automatic),75.0,0.49370760554239007,Contrat mensuel (impact SHAP +0.80),Contrat mensuel (impact SHAP +0.80) • Internet fibre (impact SHAP +0.22) • Sans support technique (impact SHAP +0.18)
7693-QPEFS,0,52,Month-to-month,Bank transfer (automatic),72.95,0.4934930285566534,Contrat mensuel (impact SHAP +0.78),Contrat mensuel (impact SHAP +0.78) • Internet fibre (impact SHAP +0.23) • Sans support technique (impact SHAP +0.17)
1986-PHGZF,0,18,Month-to-month,Credit card (automatic),58.4,0.4930326704519212,Contrat mensuel (impact SHAP +0.76),Contrat mensuel (impact SHAP +0.76) • Client senior (impact SHAP +0.26) • Sans support technique (impact SHAP +0.15)
4791-QRGMF,1,59,One year,Bank transfer (automatic),99.5,0.4929404533349946,avg monthly spend (impact SHAP +0.31),avg monthly spend (impact SHAP +0.31) • Sans sécurité en ligne (impact SHAP +0.23) • Contract One year (impact SHAP +0.22)
2750-BJLSB,0,47,One year,Electronic check,103.7,0.4925317678947152,Facture mensuelle élevée (impact SHAP +0.40),Facture mensuelle élevée (impact SHAP +0.40) • Contract One year (impact SHAP +0.24) • avg monthly spend (impact SHAP +0.23)
0420-BWTPW,1,8,Month-to-month,Mailed check,25.5,0.4921919435623381,Contrat mensuel (impact SHAP +0.87),Contrat mensuel (impact SHAP +0.87) • Sans sécurité en ligne (impact SHAP +0.26) • Ancienneté courte (impact SHAP +0.25)
7055-VKGDA,1,54,One year,Credit card (automatic),105.4,0.49214606742693023,Facture mensuelle élevée (impact SHAP +0.44),Facture mensuelle élevée (impact SHAP +0.44) • avg monthly spend (impact SHAP +0.39) • Contract One year (impact SHAP +0.25)
9101-BWFSS,1,50,One year,Electronic check,108.55,0.49193333861150246,Facture mensuelle élevée (impact SHAP +0.38),Facture mensuelle élevée (impact SHAP +0.38) • avg monthly spend (impact SHAP +0.30) • Internet fibre (impact SHAP +0.28)
8065-BVEPF,0,65,Month-to-month,Bank transfer (automatic),99.1,0.4919110534936703,Contrat mensuel (impact SHAP +0.65),Contrat mensuel (impact SHAP +0.65) • Facture mensuelle élevée (impact SHAP +0.25) • Sans sécurité en ligne (impact SHAP +0.19)
8069-YQQAJ,0,14,Month-to-month,Mailed check,31.1,0.49183593687480587,Contrat mensuel (impact SHAP +0.75),Contrat mensuel (impact SHAP +0.75) • Sans sécurité en ligne (impact SHAP +0.24) • Sans support technique (impact SHAP +0.12)
7551-DACSP,1,6,Month-to-month,Mailed check,55.3,0.49168100298597794,Contrat mensuel (impact SHAP +0.77),Contrat mensuel (impact SHAP +0.77) • Ancienneté courte (impact SHAP +0.31) • Sans sécurité en ligne (impact SHAP +0.22)
4007-NHVHI,0,56,Month-to-month,Electronic check,96.85,0.4913968732129313,Contrat mensuel (impact SHAP +0.68),Contrat mensuel (impact SHAP +0.68) • Facture mensuelle élevée (impact SHAP +0.27) • Internet fibre (impact SHAP +0.18)
0618-XWMSS,1,28,Month-to-month,Bank transfer (automatic),74.9,0.49119547211364256,Contrat mensuel (impact SHAP +0.80),Contrat mensuel (impact SHAP +0.80) • Internet fibre (impact SHAP +0.22) • Sans support technique (impact SHAP +0.18)
4452-QIIEB,0,7,Month-to-month,Mailed check,43.9,0.49110649188604283,Contrat mensuel (impact SHAP +0.79),Contrat mensuel (impact SHAP +0.79) • Ancienneté courte (impact SHAP +0.33) • Sans sécurité en ligne (impact SHAP +0.20)
8387-MOJJT,1,42,Month-to-month,Credit card (automatic),77.95,0.49074724937155667,Contrat mensuel (impact SHAP +0.78),Contrat mensuel (impact SHAP +0.78) • Internet fibre (impact SHAP +0.23) • Sans sécurité en ligne (impact SHAP +0.19)
7554-AKDQF,0,6,Month-to-month,Mailed check,45.65,0.4906088688781799,Contrat mensuel (impact SHAP +0.79),Contrat mensuel (impact SHAP +0.79) • Ancienneté courte (impact SHAP +0.35) • Sans sécurité en ligne (impact SHAP +0.20)
4957-TREIR,0,3,Month-to-month,Credit card (automatic),64.4,0.49054800749590044,Contrat mensuel (impact SHAP +0.83),Contrat mensuel (impact SHAP +0.83) • Ancienneté courte (impact SHAP +0.55) • Contract Two year (impact SHAP +0.16)
4826-TZEVA,0,40,Month-to-month,Credit card (automatic),74.8,0.49039237538506525,Contrat mensuel (impact SHAP +0.79),Contrat mensuel (impact SHAP +0.79) • Internet fibre (impact SHAP +0.20) • Sans sécurité en ligne (impact SHAP +0.15)
1698-XFZCI,0,61,One year,Electronic check,107.75,0.490342749809473,Facture mensuelle élevée (impact SHAP +0.44),Facture mensuelle élevée (impact SHAP +0.44) • avg monthly spend (impact SHAP +0.29) • Paiement par chèque électronique (impact SHAP +0.27)
2937-FTHUR,0,18,Month-to-month,Electronic check,64.8,0.49018662077161806,Contrat mensuel (impact SHAP +0.75),Contrat mensuel (impact SHAP +0.75) • Paiement par chèque électronique (impact SHAP +0.29) • Sans support technique (impact SHAP +0.12)
4832-VRBMR,0,65,One year,Bank transfer (automatic),103.15,0.48988566780188586,Facture mensuelle élevée (impact SHAP +0.31),Facture mensuelle élevée (impact SHAP +0.31) • avg monthly spend (impact SHAP +0.28) • Sans sécurité en ligne (impact SHAP +0.24)
9249-FXSCK,1,52,One year,Credit card (automatic),111.25,0.4897023887128116,Facture mensuelle élevée (impact SHAP +0.44),Facture mensuelle élevée (impact SHAP +0.44) • avg monthly spend (impact SHAP +0.44) • Contract One year (impact SHAP +0.24)
5046-NUHWD,0,29,Month-to-month,Electronic check,45.0,0.48967155903808995,Contrat mensuel (impact SHAP +0.78),Contrat mensuel (impact SHAP +0.78) • Paiement par chèque électronique (impact SHAP +0.18) • Client senior (impact SHAP +0.17)
6578-KRMAW,0,32,Month-to-month,Credit card (automatic),93.4,0.4896445939329274,Contrat mensuel (impact SHAP +0.76),Contrat mensuel (impact SHAP +0.76) • Internet fibre (impact SHAP +0.19) • Sans support technique (impact SHAP +0.17)
8982-NHAVY,0,27,One year,Bank transfer (automatic),100.5,0.48934364016873844,avg monthly spend (impact SHAP +0.24),avg monthly spend (impact SHAP +0.24) • Internet fibre (impact SHAP +0.22) • Sans sécurité en ligne (impact SHAP +0.21)
4660-IRIBM,0,18,Month-to-month,Mailed check,87.9,0.48920667571871934,Contrat mensuel (impact SHAP +0.81),Contrat mensuel (impact SHAP +0.81) • Internet fibre (impact SHAP +0.18) • Sans support technique (impact SHAP +0.17)
7459-RRWQZ,1,15,Month-to-month,Bank transfer (automatic),64.65,0.4891098369232158,Contrat mensuel (impact SHAP +0.76),Contrat mensuel (impact SHAP +0.76) • Ancienneté courte (impact SHAP +0.16) • Contract Two year (impact SHAP +0.12)
2165-VOEGB,1,46,One year,Bank transfer (automatic),105.2,0.4889038434118006,Facture mensuelle élevée (impact SHAP +0.45),Facture mensuelle élevée (impact SHAP +0.45) • avg monthly spend (impact SHAP +0.37) • Contract One year (impact SHAP +0.25)
5481-NTDOH,0,67,One year,Credit card (automatic),107.05,0.4888590007870079,Facture mensuelle élevée (impact SHAP +0.51),Facture mensuelle élevée (impact SHAP +0.51) • avg monthly spend (impact SHAP +0.39) • Contract One year (impact SHAP +0.21)
1679-JRFBR,0,70,One year,Credit card (automatic),108.15,0.4887652583046999,Facture mensuelle élevée (impact SHAP +0.47),Facture mensuelle élevée (impact SHAP +0.47) • avg monthly spend (impact SHAP +0.35) • Contract One year (impact SHAP +0.25)
5671-UUNXD,0,50,One year,Electronic check,100.65,0.48866912749348157,avg monthly spend (impact SHAP +0.26),avg monthly spend (impact SHAP +0.26) • Sans sécurité en ligne (impact SHAP +0.23) • Contract One year (impact SHAP +0.23)
1113-IUJYX,1,14,One year,Mailed check,105.95,0.48806223166310925,Facture mensuelle élevée (impact SHAP +0.42),Facture mensuelle élevée (impact SHAP +0.42) • avg monthly spend (impact SHAP +0.38) • Contract One year (impact SHAP +0.25)
4070-OKWVH,0,52,Month-to-month,Bank transfer (automatic),94.6,0.48787267519844135,Contrat mensuel (impact SHAP +0.70),Contrat mensuel (impact SHAP +0.70) • Internet fibre (impact SHAP +0.23) • avg monthly spend (impact SHAP +0.19)
2027-OAQQC,1,43,Month-to-month,Bank transfer (automatic),49.05,0.48777583262562724,Contrat mensuel (impact SHAP +0.73),Contrat mensuel (impact SHAP +0.73) • Sans sécurité en ligne (impact SHAP +0.17) • Sans support technique (impact SHAP +0.15)
3522-CDKHF,0,32,Month-to-month,Bank transfer (automatic),75.5,0.48752283724577317,Contrat mensuel (impact SHAP +0.79),Contrat mensuel (impact SHAP +0.79) • Internet fibre (impact SHAP +0.21) • Sans support technique (impact SHAP +0.18)
1450-SKCVI,1,56,Month-to-month,Electronic check,73.85,0.4871961770259569,Contrat mensuel (impact SHAP +0.71),Contrat mensuel (impact SHAP +0.71) • Paiement par chèque électronique (impact SHAP +0.32) • Internet fibre (impact SHAP +0.26)
1205-WNWPJ,1,7,Month-to-month,Mailed check,59.5,0.48719179519947803,Contrat mensuel (impact SHAP +0.77),Contrat mensuel (impact SHAP +0.77) • Ancienneté courte (impact SHAP +0.37) • Sans sécurité en ligne (impact SHAP +0.21)
6217-TOWGS,0,17,Month-to-month,Bank transfer (automatic),75.4,0.4871655226091649,Contrat mensuel (impact SHAP +0.71),Contrat mensuel (impact SHAP +0.71) • Sans sécurité en ligne (impact SHAP +0.17) • Sans support technique (impact SHAP +0.14)
9373-WSLOY,0,33,Month-to-month,Electronic check,50.0,0.4869182575645384,Contrat mensuel (impact SHAP +0.72),Contrat mensuel (impact SHAP +0.72) • Paiement par chèque électronique (impact SHAP +0.19) • Sans sécurité en ligne (impact SHAP +0.16)
9842-EFSYY,0,4,Month-to-month,Mailed check,57.2,0.4868771829083233,Contrat mensuel (impact SHAP +0.85),Contrat mensuel (impact SHAP +0.85) • Ancienneté courte (impact SHAP +0.41) • Sans support technique (impact SHAP +0.13)
4789-KWMXN,1,47,One year,Credit card (automatic),110.85,0.4852533511518577,Facture mensuelle élevée (impact SHAP +0.43),Facture mensuelle élevée (impact SHAP +0.43) • avg monthly spend (impact SHAP +0.37) • Contract One year (impact SHAP +0.24)
3589-PPVKW,0,9,Month-to-month,Mailed check,44.4,0.4847543000204544,Contrat mensuel (impact SHAP +0.75),Contrat mensuel (impact SHAP +0.75) • Ancienneté courte (impact SHAP +0.25) • Sans sécurité en ligne (impact SHAP +0.25)
7272-QDCKA,0,28,One year,Electronic check,100.2,0.48469208515465206,Internet fibre (impact SHAP +0.29),Internet fibre (impact SHAP +0.29) • avg monthly spend (impact SHAP +0.24) • Contract One year (impact SHAP +0.21)
3199-NPKCN,0,67,One year,Electronic check,111.25,0.4846753724921722,Facture mensuelle élevée (impact SHAP +0.38),Facture mensuelle élevée (impact SHAP +0.38) • avg monthly spend (impact SHAP +0.25) • Contract One year (impact SHAP +0.25)
1703-MGIAB,0,17,Month-to-month,Mailed check,69.0,0.48439576609769447,Contrat mensuel (impact SHAP +0.72),Contrat mensuel (impact SHAP +0.72) • Sans sécurité en ligne (impact SHAP +0.19) • Contract Two year (impact SHAP +0.11)
9057-MSWCO,1,27,Month-to-month,Credit card (automatic),30.75,0.48434654221077217,Contrat mensuel (impact SHAP +0.80),Contrat mensuel (impact SHAP +0.80) • Client senior (impact SHAP +0.30) • Sans support technique (impact SHAP +0.13)
